Unnamed: 0,Participant ID,Question ID,Comment,Label,Sentiment,Label_encoded,Sentiment_encoded,topic_1stpred,topic_2ndpred,prob_topic_0rank,prob_topic_1rank,prob_topic_2rank,prob_topic_3rank,prob_topic_4rank,prob_topic_5rank,prob_topic_6rank,prob_topic_7rank,prob_topic_8rank,prob_topic_9rank,prob_topic_10rank,prob_topic_11rank,prob_topic_12rank,prob_topic_13rank,sentiment_pred,sentiment_2ndpred,prob_sentiment_1st,prob_sentiemnt_2nd
2441,71597,One Change,"Not having to rely on Government - Medicaid for Income. This limits the Company, in providing better wages and benefits. ",Incentives/Growth,Negative,6,0,2,6,0.98206228017807,0.008016765117645264,0.002339144703000784,0.0018665996612980962,0.0016102592926472425,0.00089980912161991,0.0004983188700862229,0.0004709337081294507,0.0004697526746895164,0.0004497917543631047,0.0004260108398739249,0.0003696924832183868,0.0002660889877006412,0.00025449032546021044,0,2,0.988198459148407,0.011585548520088196
6420,94382,One Change,Nothing,No answer/Nothing,No answer/Nothing,10,1,10,7,0.9990932941436768,0.00018251518486067653,9.130847320193423e-05,8.927237649913877e-05,8.635708945803343e-05,7.232608186313882e-05,6.190201384015381e-05,5.8574292779667296e-05,5.096210588817485e-05,4.830874968320131e-05,4.734374670078978e-05,4.2958006815752015e-05,3.745548747247085e-05,3.733573248609901e-05,1,0,0.9985538125038147,0.0009864938911050558
6884,94396,One Change,Call outs,Staffing and Scheduling,Negative,12,0,4,12,0.3714078664779663,0.27903449535369873,0.2132393568754196,0.027487659826874733,0.02287157438695431,0.017949733883142468,0.015862466767430302,0.012497285380959509,0.011707622557878494,0.008018540218472479,0.0066199623979628095,0.005089413374662399,0.00418333662673831,0.004030660260468721,0,2,0.9409459233283997,0.05798540636897087
3721,80903,Unique / Unusual,"Yes, they have great people here. I feel very comfortable and honored to work here!",Inspiring Work/Place; Quality,Positive,7,2,3,7,0.9773859977722168,0.013757151551544666,0.0037936365697532892,0.001120024360716343,0.001088867895305157,0.0005584935424849392,0.0005412320606410503,0.00031027744989842176,0.00029051126330159605,0.00028056371957063675,0.00024823640706017613,0.00022346462355926636,0.00021353994088713082,0.00018808423192240295,2,1,0.9648462533950806,0.024767674505710602
4510,58460,One Change,"Stop forcing great employees to put up with employees who management made a mistake to hire in the first place! This â€œretrainingâ€ nonsense for people who will not or cannot fulfill the job, ultimately causes more work, and no help for contentious staff. This is an issue all the way to the top of company leadership. ",Management Reliability/Integrity,Negative,9,0,9,12,0.5131824612617493,0.14646431803703308,0.13188931345939636,0.07132450491189958,0.03193184733390808,0.02917169593274593,0.02699640579521656,0.0153229096904397,0.013720104470849035,0.007366192061454058,0.005897591821849346,0.003723626723513007,0.0015067592030391095,0.0015022596344351768,0,2,0.9952085614204407,0.004594721831381321
3207,56779,Unique / Unusual,The work environment is pleasantly comfortable and made to feel inviting.  ,Inspiring Work/Place; Quality,Positive,7,2,3,7,0.8559346199035645,0.12937770783901215,0.0034698029048740864,0.0020499383099377155,0.0019701546989381318,0.001337589230388403,0.0012022171868011355,0.0010059879859909415,0.0008684270433150233,0.000686723564285785,0.0005609123036265373,0.0005573978996835648,0.0004937233752571046,0.00048477313248440623,2,0,0.9929479360580444,0.005428103730082512
245,74963,One Change,30 minute clock out breaks,Balancing Personal/Productivity (including time off),Negative,1,0,12,1,0.5578427314758301,0.2939226627349853,0.07534687221050262,0.01191395241767168,0.010294712148606777,0.009030508808791636,0.008103588595986366,0.0069201551377773285,0.006461345124989748,0.006307321134954691,0.005095710977911949,0.003050739411264658,0.0028674995992332697,0.002842273563146591,0,2,0.8600383996963501,0.13830801844596863
1078,74942,Unique / Unusual,"Dedication to Christian principles.
Individual willingness to help one another-both within departments and between departments.",Co-Workers/Teamwork,Positive,3,2,3,7,0.942789912223816,0.029688023030757908,0.012590602971613407,0.007694254163652658,0.003006367944180965,0.0007127346470952034,0.0006581268971785902,0.0005776769248768687,0.0004439965996425599,0.0004322308814153075,0.00041390655678696936,0.00039725730312056834,0.00033344409894198185,0.00026154759689234197,2,0,0.982308030128479,0.017127515748143196
5087,92028,One Change,Few leaders need to cycle out and move on. Some have been here far too long and are no longer effective. ,Management Reliability/Integrity,Negative,9,0,9,3,0.9826245903968812,0.0064198561012744895,0.00311157270334661,0.002679168945178389,0.001060609705746174,0.0010404468048363924,0.000972301175352186,0.00042418477823957795,0.0004117390490137041,0.00036624845233745873,0.00028688344173133373,0.0002616701240185648,0.00018081383313983682,0.00016002771735657007,0,2,0.989371657371521,0.0096667455509305
2184,87488,One Change, Show more respect !,Employee relations,Negative,5,0,0,3,0.649511456489563,0.19545559585094446,0.07350150495767592,0.024445386603474617,0.01953563652932644,0.011894277296960354,0.004623882006853819,0.004566332791000605,0.003981117159128189,0.0033172371331602326,0.002722623292356729,0.002698823343962431,0.002021040767431259,0.0017250630771741269,0,2,0.9980225563049316,0.0017789951525628567
6425,94395,One Change,"No changes, this is a great place to work ",No answer/Nothing,No answer/Nothing,10,1,10,7,0.998291552066803,0.0006317126681096853,0.00016702616994734854,0.00016052275896072388,0.00013150280574336648,0.00010395576828159392,7.813777483534069e-05,7.616745278937742e-05,7.259241829160601e-05,6.62764214212075e-05,6.257594941416755e-05,5.7779208873398595e-05,5.626287020277231e-05,4.394780626171269e-05,1,0,0.9867114424705505,0.00756950955837965
2543,74568,One Change,To raise salary,Incentives/Growth,Negative,6,0,6,7,0.9914080500602722,0.002930429996922612,0.0012331231264397502,0.0009961092146113515,0.0006973461131565273,0.0005775817553512753,0.0005577722913585603,0.00033653984428383415,0.00029737883596681064,0.00024403000134043398,0.00021099929290357977,0.0002076731907436624,0.00015834541409276426,0.00014458574878517538,0,2,0.998076319694519,0.0017656636191532016
5129,92745,Unique / Unusual,Because this company cares.,Management Reliability/Integrity,Positive,9,2,9,7,0.9626866579055786,0.012440507300198078,0.010633361525833608,0.004061404149979353,0.003651197766885162,0.0015839809784665706,0.0015166684752330186,0.0008873087936080992,0.0007189754396677017,0.00047340354649350047,0.00039098909473977983,0.0003832175862044096,0.00035417641629464924,0.0002182017342420295,2,0,0.9832662343978882,0.013874304480850697
6809,92171,One Change,"fully staff the facility before trying to make the place bigger, staff is frustrated and burnt out",Staffing and Scheduling,Negative,12,0,12,3,0.9112298488616944,0.05455546453595162,0.011066058650612831,0.0071735973469913015,0.004305519163608551,0.003175217425450682,0.001984214875847101,0.0016535840695723893,0.0013906604144722225,0.001311248866841197,0.001064687967300415,0.000431984371971339,0.0003647794655989856,0.00029326402000151575,0,2,0.9959914088249207,0.003781811334192753
408,74228,One Change,"The support is great, and the knowledge that is being shared is invaluable. I believe that Constellation's ABA program is going to continue to grow and do good for children and their families. And I understand that the program is very new. But one thing that would make it a better place to work would be better pay. ",Benefits,Negative,2,0,4,7,0.6199483275413513,0.11635959893465042,0.10650628805160522,0.08109845221042633,0.02248282730579376,0.016409175470471382,0.011838158592581749,0.007565733045339584,0.005833324044942856,0.0045309001579880714,0.0030601390171796088,0.002238408662378788,0.0012201471254229546,0.0009085570345632732,0,2,0.8662392497062683,0.13182884454727173
6783,87506,One Change,More staff,Staffing and Scheduling,Negative,12,0,12,3,0.9833712577819824,0.008196159265935421,0.0019308461342006922,0.0014011848252266645,0.0010016734013333917,0.0008322455105371772,0.0007603495614603162,0.0005136788822710514,0.0005103689036332071,0.00047884607920423155,0.00031460641184821725,0.00027810188475996256,0.00022339529823511842,0.00018723835819400847,0,2,0.9976828098297119,0.0021594054996967316
5603,74550,One Change,At this time I can't think of any changes that needs to be made I'm sure there are but right now everything seems to be smooth here,No answer/Nothing,No answer/Nothing,10,1,10,7,0.9973914623260498,0.00080861896276474,0.0003490852541290224,0.00032701954478397965,0.00023860571673139932,0.0001577483199071139,0.00014952397032175213,0.0001177293888758868,9.1688270913437e-05,8.445115963695571e-05,7.99600311438553e-05,7.447104871971533e-05,6.683370884275064e-05,6.276022031670436e-05,1,0,0.9544983506202698,0.035272836685180664
1888,75248,One Change,A better call bell system for the residents and communication system between staff members.,Communication/Support,Negative,4,0,4,13,0.5536815524101257,0.24192681908607486,0.11940131336450575,0.020691707730293274,0.015133726410567759,0.014448688365519047,0.00578580889850855,0.005778976250439882,0.005261004902422428,0.0048221577890217296,0.004396696574985981,0.0038605676963925357,0.003025281010195613,0.0017856592312455175,0,2,0.9981688261032104,0.0017274463316425681
1558,93327,Unique / Unusual,Coworkers help each other out. ,Co-Workers/Teamwork,Positive,3,2,3,7,0.9918823838233948,0.002020183950662613,0.0018265851540490985,0.0008036583894863725,0.0007982316892594099,0.0004408012318890542,0.00043760784319601953,0.0003258241922594607,0.00030206286464817817,0.0002845379349309951,0.00024038839910645038,0.00023394204617943612,0.00022563779202755543,0.0001781678292900324,2,0,0.9802098870277405,0.01909506320953369
3574,75485,Unique / Unusual,Some of the employees and residents. The facility is beautiful.,Inspiring Work/Place; Quality,Positive,7,2,7,3,0.8418444395065308,0.14203521609306335,0.0030661767814308405,0.0025831053499132395,0.002396571449935436,0.0015787864103913307,0.001229017274454236,0.0010638181120157242,0.0009971902472898364,0.0008621094166301192,0.0008471283945254983,0.0006537768640555441,0.0005371086299419403,0.00030551827512681484,2,0,0.9825908541679382,0.015729490667581558
6695,75252,One Change,"Add full kitchen staff,food servers and fulltime Housekeeping.",Staffing and Scheduling,Negative,12,0,12,3,0.9766786694526672,0.011273252777755259,0.00211389921605587,0.00181305140722543,0.001644378062337637,0.0015478964196518064,0.001241477788425982,0.0010502270888537169,0.0007658207905478777,0.0006163956131786107,0.0005077109090052545,0.0003014067478943616,0.00024506650515832007,0.00020078764646314085,0,2,0.9965872764587402,0.0032867544796317816
2930,92156,One Change,Last year there was a freeze on any time of merit-based or cost of living raise. I am hoping that this will change as I do believe it affects morale of the employees and will definitely increase employee productivity and facilitate going above and beyond.,Incentives/Growth,Negative,6,0,6,2,0.9504047632217408,0.017607223242521286,0.011177586391568184,0.005028923042118549,0.004540858324617147,0.004088737536221743,0.0017935873474925754,0.0014588499907404187,0.001128172967582941,0.0007256477838382125,0.0006632101139985025,0.0006616550381295383,0.0004572927427943796,0.00026352109853178263,0,2,0.992695689201355,0.007102003321051598
6463,91987,One Change,"Infinity rehab is a great company to work for. However, this survey is hardly applicable to what we do. I hope we don't utilize this survey again. ",Other,Negative,11,0,10,7,0.8300360441207886,0.07180071622133255,0.02386772073805332,0.02107089012861252,0.015671804547309875,0.008890140801668167,0.006055482663214207,0.005711307749152184,0.004768573213368654,0.0036785092670470476,0.0029446615371853113,0.002225256059318781,0.0016535817412659526,0.0016253554495051505,1,0,0.39701080322265625,0.3967354893684387
2861,91624,One Change,Better pay and less â€œtaking awayâ€ benefits.  ,Incentives/Growth,Negative,6,0,6,7,0.9853662252426147,0.005060708615928888,0.0038966299034655094,0.001174751203507185,0.0011287509696558118,0.0007879204931668937,0.0006242648232728242,0.00043515258585102856,0.00033423744025640184,0.00032644864404574037,0.0002746444661170244,0.00026562775019556284,0.00017924829444382342,0.00014540077245328575,0,2,0.9974216222763062,0.002454515313729644
2933,92179,One Change,"Better hourly wages, end of wage freeze, end of the ridiculous emphasis on productivity, more professional development (not just the symposium), less paperwork",Incentives/Growth,Negative,6,0,6,7,0.9812093377113342,0.007435260806232691,0.002820096909999848,0.0017281094333156945,0.0016438417369499805,0.0014421246014535427,0.0008928990573622287,0.0006841672584414482,0.0006121607730165124,0.0004631148767657578,0.0003569697728380561,0.00032170250779017806,0.000214132945984602,0.00017608166672289371,0,2,0.9978113770484924,0.0021018567495048046
6583,57596,One Change," Place on more dietary aide on the floor during the meal service, so that residents do not have to wait for special requests, especially on eggs to order days.",Staffing and Scheduling,Negative,12,0,12,7,0.8994977474212646,0.04607142135500908,0.014261956326663494,0.011879043653607368,0.00899355299770832,0.005560724530369043,0.004561582580208778,0.002709601074457169,0.0020646117627620697,0.001759260077960789,0.0014211497036740186,0.0005086718010716139,0.0004629274772014469,0.0002477397210896015,0,2,0.9970117807388306,0.002899804152548313
132,87118,Unique / Unusual,I like the fact that it recognize state employees effort.,Appreciation/Recognition,Positive,0,2,0,3,0.95865398645401,0.012609015218913557,0.0069807274267077455,0.0044828271493315705,0.003724290290847421,0.002867313101887703,0.0028133525047451253,0.0023053674958646297,0.0013595171039924026,0.0011250749230384829,0.00089877110440284,0.0007666393066756427,0.0007279934943653642,0.0006850693607702851,2,0,0.9567951560020447,0.042269591242074966
4825,75659,One Change,"Management would show value in their employees by keeping us fully staffed, by honoring schedule needs as much as possible and by communicating clearly any changes. ",Management Reliability/Integrity,Negative,9,0,9,4,0.9922662377357484,0.0019026623340323567,0.0016507625114172695,0.0014893263578414915,0.0006114830030128361,0.0005413578473962842,0.0003126244409941137,0.00029878978966735303,0.00025564231327734893,0.00021659530466422439,0.0001759255537763238,0.0001281037257285789,7.832033588783816e-05,7.224034197861329e-05,0,2,0.9954053163528442,0.004455875139683485
1414,91723,Unique / Unusual,the staff,Co-Workers/Teamwork,Positive,3,2,3,7,0.9885346293449402,0.0034091530833393327,0.003166621550917625,0.0011056438088417053,0.0009848158806562424,0.0006381621351465582,0.00042345657129772013,0.00029946622089482844,0.00029931686003692454,0.0002837444772012532,0.00027165689971297985,0.00024208487593568861,0.00017410000145900997,0.00016716388927306983,2,0,0.963093638420105,0.036034706979990005
5457,57690,Unique / Unusual,Itâ€™s great area of work,No answer/Nothing,No answer/Nothing,10,1,10,7,0.986775279045105,0.00679866224527359,0.001533506088890135,0.0010145731503143909,0.000623764586634934,0.0005018268711864948,0.00044105356209911406,0.00042566834599711,0.00039302033837884665,0.00037940742913633596,0.00033862557029351587,0.0003323427226860076,0.00028294872026890516,0.00015929152141325176,1,2,0.7857402563095093,0.17165248095989227
5058,91701,One Change,That management would ask questions before jumping to conclusions and trust the decisions made by staff.,Management Reliability/Integrity,Negative,9,0,9,4,0.9920989274978638,0.0035183741711080074,0.0014106229646131394,0.0010222740238532424,0.00032019353238865733,0.00025375961558893323,0.0002288245741510764,0.0002236590516986325,0.00021815988293383268,0.00018846937746275214,0.0001845392398536205,0.00014414233737625184,9.930501255439593e-05,8.879201050149277e-05,0,2,0.9949331879615784,0.004907234571874142
5437,57567,One Change,nothing,No answer/Nothing,No answer/Nothing,10,1,10,7,0.9990932941436768,0.00018251518486067653,9.130847320193423e-05,8.927237649913877e-05,8.635708945803343e-05,7.232608186313882e-05,6.190201384015381e-05,5.8574292779667296e-05,5.096210588817485e-05,4.830874968320131e-05,4.734374670078978e-05,4.2958006815752015e-05,3.745548747247085e-05,3.733573248609901e-05,1,0,0.9985538125038147,0.0009864938911050558
79,74450,Unique / Unusual,"The extra rewards we get for being an employee (whether full or part time)....like 2 free movie passes, Starbucks gift cards, visa gift cards for picking up last minute shifts, free pies for Thanksgiving ",Appreciation/Recognition,Positive,0,2,2,0,0.7484686970710754,0.1327330470085144,0.08832838386297226,0.006476168520748615,0.006300237961113453,0.0035341030452400455,0.0024079754948616032,0.0023740166798233986,0.0020429606083780527,0.0019406439969316125,0.0017884199041873214,0.0016948049888014793,0.0009622179204598068,0.0009484241600148381,2,0,0.9546085000038147,0.044568028301000595
6729,76311,One Change,I signed the paper as a part time worker because I am a student as well. I come back for my breaks to work but it can be a lot since I end up working more hours than I signed up for. It would be great if as a part time worker I actually worked part time. ,Staffing and Scheduling,Negative,12,0,2,1,0.3235224783420563,0.21940450370311734,0.20698878169059756,0.10907072573900224,0.0507282055914402,0.02392755076289177,0.01737719401717186,0.01164745818823576,0.009021702222526072,0.007452379446476699,0.007404600270092487,0.0071681919507682315,0.003900805255398153,0.0023853504098951817,0,2,0.9565222263336182,0.04205706715583801
3270,57211,One Change,"Strive towards being a more natural and sustainable company, offering our resident's the most optimal nutrition/product's for their overall health. 
I know the question only asked for one thing but of course I have to also throw in - better pay wouldn't hurt either :)",Inspiring Work/Place; Quality,Negative,7,0,7,6,0.9267582893371582,0.032824091613292694,0.01768926158547401,0.009756391867995262,0.002516196807846427,0.0018158642342314124,0.0016221451805904508,0.0014434607001021507,0.001365815638564527,0.0012815444497391582,0.0011503301793709395,0.0008831266313791275,0.0006031746743246912,0.0002903864369727671,0,2,0.9947428703308105,0.005101297982037067
3407,71750,One Change,Being able to eat lunch with clients when clients offer. ,Inspiring Work/Place; Quality,Positive,7,2,2,7,0.9210013151168824,0.01741025224328041,0.015979133546352386,0.0098939323797822,0.006894364021718502,0.006267743185162543,0.005518992431461811,0.005070093553513289,0.0033911110367625947,0.003156088758260012,0.002063522581011057,0.0020616741385310893,0.0006579243345186113,0.0006339363753795624,2,0,0.890153706073761,0.10871410369873047
1805,58622,One Change,More communication ,Communication/Support,Negative,4,0,4,3,0.9956711530685424,0.000903896929230541,0.0005750780692324043,0.00043141961214132607,0.0003823332954198122,0.00037485657958313823,0.0002881792315747589,0.0002525362942833453,0.0002478805254213512,0.00020539828983601185,0.00018708291463553903,0.0001700481225270778,0.0001620933908270672,0.00014813867164775732,0,2,0.998543381690979,0.0013148417929187417
230,57590,One Change,"If I could change anything about this job, it would be to understand when people need a week of for something important, not to have the first words to them be, if you are gone for more then a week we can list your job. That seems like it is more of a threat for leaving to do something important rather then something that could end up terminating your job. That is the only reason that I would be hesitant to refer anyone more to this job.",Balancing Personal/Productivity (including time off),Negative,1,0,1,3,0.2798351943492889,0.18832170963287356,0.1627957820892334,0.14626406133174896,0.07233203947544098,0.045266427099704735,0.024249112233519558,0.01917243003845215,0.01817254908382893,0.017692234367132187,0.013201037421822548,0.007219322491437197,0.0033170045353472233,0.002161103766411543,0,2,0.995294988155365,0.0042618499137461185
4270,92471,One Change,"More in person formal training in required company interventions and administration of new testing with patient's. At this point, we go online and watch a video and have a test afterwards to show that we are competent, but never have an opportunity to have in person inservice and brain storming with other employees. ",Learning & Development,Negative,8,0,8,4,0.8912259340286255,0.035517215728759766,0.031309284269809716,0.011406597681343555,0.007585966959595679,0.007007227279245853,0.003959666471928358,0.003072684397920966,0.0025697087403386827,0.0020421938970685005,0.0019498862093314526,0.0008796486654318869,0.0007832663250155747,0.0006906986236572267,0,2,0.9935547709465027,0.0062874495051801205
4415,57006,One Change,"To improve on staff retention, conduct a fair hearing before letting go a co-worker. Encouraging team work and discouraging backbiting, and silos among co-workers",Management Reliability/Integrity,Negative,9,0,3,12,0.5121852755546571,0.14502523839473724,0.14441241323947904,0.0865943506360054,0.028480464592576023,0.02562374621629715,0.015588060952723025,0.01540334429591894,0.007650100626051427,0.0070326575078070155,0.0061185541562736034,0.004016123712062836,0.0010643897112458944,0.0008053521160036325,0,2,0.9965248703956604,0.003384083043783903
469,75268,Unique / Unusual,"For schools contractor work, unusual to have benefits and support of prof peers",Benefits,Positive,2,2,2,6,0.976434886455536,0.0077417977154254905,0.004482634831219912,0.002394723938778043,0.00214343867264688,0.0013462204951792955,0.0011271245311945677,0.0009772280463948846,0.0009705363190732896,0.0008869635057635605,0.0007125782431103289,0.00032376163289882237,0.00025048202951438725,0.00020767927344422787,2,0,0.9449406862258911,0.05398930609226227
3215,56804,Unique / Unusual,They do care about you as a person,Inspiring Work/Place; Quality,Positive,7,2,9,3,0.5361558198928833,0.35005053877830505,0.05473373457789421,0.03132875263690948,0.015441978350281715,0.002897277008742094,0.0020231904927641158,0.0016758654965087774,0.0013562282547354698,0.0011635592672973873,0.0009385910234414039,0.0008431676542386413,0.0007731945370323956,0.0006181322387419642,2,0,0.9962419271469116,0.002535758074373007
833,57534,One Change,"that co-workers are told the ""why"" to get everyone's buy-in when changes occur.",Co-Workers/Teamwork,Negative,3,0,4,3,0.9084417819976808,0.06963030993938446,0.011119713075459005,0.0035506570711731906,0.0010228960309177637,0.0009757609805092217,0.0009135654545389117,0.0007679893169552088,0.0007314541144296527,0.0007050342974252999,0.0006939888698980213,0.0005992033984512091,0.0005403520772233605,0.00030722882365807885,0,2,0.6625543832778931,0.33638402819633484
4382,56767,Unique / Unusual,"The bosses care


The bosses care",Management Reliability/Integrity,Positive,9,2,9,3,0.989441990852356,0.0047241486608982095,0.0018753177719190719,0.0015999299939721825,0.0003608529805205762,0.00035089516313746566,0.0003081859613303095,0.00027755775954574347,0.0002443449629936368,0.00022616647765971718,0.00015631217684131116,0.00015228053962346166,0.00014250300591811538,0.00013946967374067754,2,0,0.9775062799453735,0.021225841715931892
6659,74791,One Change,"Need more staff in Memory Care 1 and 2 and also in AL. Good people are leaving to due short staff in all departments. There are 2 person assist in Memory Care 2 but only have 2 staff. So if the 2 staff go in assist the resident that needs a 2 person assistance, the floor is left unattended. Calling other departments may not be available due to their short staff. There will be other good people that will leave because promises the upper management makes about getting a 3rd person for 2nd shift. And why there are 3 or 4 staff on 1st shift in Memory Care 2. But when it comes to 2nd shift it is only 2 staff. This has been going on for a long time. How could upper management say things will get better in Memory Care. How is that possible when there are 17 residents with different behaviors. A couple of residents can be very aggressive. Doing hourly checks in Memory Care 2 especially when it is bed time.  The staff are required to go into the residents bathroom while he or she sleeps to press a button. The residents gets extremely upset because the staff are disturbing them. If the residents can't get there proper rest means lack of sleep that means the residents does eat well which turns into a decline in health. Hence, It takes some residents awhile to drift off. I do understand why the staff must do it. So when the residents tells the staff not to come back in, but it's our responsibility to make that check visual and press the button in their bathroom,do we do as the request or do what we are instructed to do from upper management. We work really hard in Memory Care 2. 2nd shift nor 1st shift still haven't received our appreciation.",Staffing and Scheduling,Negative,12,0,12,3,0.9685235619544984,0.016126833856105804,0.003834816860035062,0.0025796261616051197,0.002571981633082032,0.0014831875450909138,0.001120537519454956,0.0010649176547303796,0.0008161235018633307,0.0006238702335394919,0.0005433566984720528,0.00027240111376158893,0.0002530628116801381,0.00018570527026895436,0,2,0.9965699911117554,0.003274667775258422
4122,94343,One Change,I wish we could take service more residents with more space! ,Inspiring Work/Place; Quality,Negative,7,0,7,12,0.951080083847046,0.016781214624643326,0.012178328819572927,0.004520683083683252,0.003355434164404869,0.002493733773007989,0.0023219415452331305,0.0018788627348840239,0.0018081868765875695,0.0011771556455641985,0.0008557605906389654,0.0006220454815775156,0.0005690768593922257,0.00035755799035541713,0,2,0.9963744282722473,0.003371858038008213
2514,74394,One Change,The Pay & Rotating Weekends,Incentives/Growth,Negative,6,0,6,7,0.976533591747284,0.006450603250414133,0.006114546209573746,0.0037355183158069853,0.0019950740970671177,0.0014629386132583024,0.0008685348439030348,0.0008320109918713571,0.00046105371438898157,0.0004224929434712976,0.0003514352138154209,0.00027780330856330693,0.0002525238669477403,0.00024191987176891416,0,2,0.9393104910850525,0.06021919101476669
5914,79838,One Change,none,No answer/Nothing,No answer/Nothing,10,1,10,7,0.9991706609725952,0.00017083191778510812,9.331127512268722e-05,9.061633318196982e-05,6.860790017526597e-05,5.754648009315133e-05,5.652990512317047e-05,5.6513843446737155e-05,5.036656148149632e-05,4.532327147899196e-05,4.051187352160923e-05,3.8429832784459e-05,3.155606464133598e-05,2.9179884222685356e-05,1,0,0.9986149072647095,0.0009074105182662606
3255,57142,Unique / Unusual,The Residents and the people you work with ,Inspiring Work/Place; Quality,Positive,7,2,7,3,0.991364359855652,0.0036595226265490055,0.0008814521715976297,0.0008300325716845691,0.0005134575767442584,0.00045808355207555,0.00042941386345773935,0.00041403845534659917,0.00039036243106238544,0.0003197444893885404,0.00022092086146585643,0.00022086358512751758,0.0001819621247705072,0.000115933726192452,2,0,0.993385374546051,0.005768996197730303
1835,74443,One Change,better communication,Communication/Support,Negative,4,0,4,3,0.9956920742988586,0.0007877079187892378,0.0006255091866478324,0.0005148425116203724,0.000363491039024666,0.00032277189893648034,0.00029722979525104165,0.00025455679860897357,0.000244427181314677,0.00020886099082417783,0.00018449292110744864,0.00017996599490288645,0.0001763932668836787,0.00014767234097234905,0,2,0.9984210729598999,0.001414064783602953
3943,92395,One Change,"I would stress to the residents that not everything is controlled by the managers and their associates, and as such they should be much more respectful to the team members and the department heads. There is still a business to run after all, and when you have 500 resident opinions on how to do just that, it does make coming to work difficult some days.",Inspiring Work/Place; Quality,Negative,7,0,7,9,0.8365331292152405,0.10900014638900757,0.026258457452058792,0.012445555999875069,0.002964954124763608,0.002855882281437516,0.0025247803423553705,0.0016809748485684395,0.001668045180849731,0.0013112942688167095,0.0010307765332981944,0.0009246926638297737,0.00041818196768872434,0.00038313795812428,0,2,0.9953262805938721,0.0044539752416312695
6181,92389,One Change,Nothing,No answer/Nothing,No answer/Nothing,10,1,10,7,0.9990932941436768,0.00018251518486067653,9.130847320193423e-05,8.927237649913877e-05,8.635708945803343e-05,7.232608186313882e-05,6.190201384015381e-05,5.8574292779667296e-05,5.096210588817485e-05,4.830874968320131e-05,4.734374670078978e-05,4.2958006815752015e-05,3.745548747247085e-05,3.733573248609901e-05,1,0,0.9985538125038147,0.0009864938911050558
2252,56586,One Change,Salary increase for pca's,Incentives/Growth,Negative,6,0,6,7,0.9880943894386292,0.0035489187575876717,0.0029575016815215354,0.0012857513502240179,0.0009582123020663855,0.0007009371183812617,0.0006395722739398481,0.00042407383443787694,0.00032711715903133154,0.00025528931291773915,0.00023943223641254008,0.00023332840646617115,0.00018618410103954372,0.0001492860174039379,0,2,0.9942417144775391,0.005588741507381201
3723,83374,Unique / Unusual,great people to work for,Inspiring Work/Place; Quality,Positive,7,2,3,7,0.9113526344299316,0.06774722784757614,0.010116095654666424,0.002594931749626994,0.0017973275389522316,0.0015004805754870176,0.0009672603919170797,0.0009202034561894834,0.0007377482834272088,0.0005703620845451951,0.0005341020878404379,0.00046300291432999074,0.0003971256373915821,0.00030154516571201384,2,1,0.9413491487503052,0.04729386791586876
437,74825,One Change,"not much, maybe a bonus at holidays and paid vacation for employees that are full time and who has been with the company over 1year",Benefits,Negative,2,0,2,6,0.9769133925437928,0.010356822982430458,0.004847322124987841,0.002812167862430215,0.0011332815047353506,0.0006719011580571532,0.0005871141329407692,0.0004957970813848078,0.00044038120540790265,0.0004094185715075582,0.00036638285382650787,0.00035665227915160363,0.00031874634441919625,0.0002907795424107462,0,2,0.9631894826889038,0.03607897087931633
1509,92862,Unique / Unusual,"People are always cooperative and willing to help each other. 
People do their job the best the can. 
My manager is great and she is always teaching me new things",Co-Workers/Teamwork,Positive,3,2,3,9,0.98204505443573,0.008397500962018967,0.0036150335799902678,0.0028692593332380056,0.0007608583546243607,0.0004968372522853316,0.0004227244353387505,0.00024330425367224962,0.0002273633726872504,0.00022117661137599498,0.00021780825045425445,0.0002091118658427149,0.00015336507931351662,0.00012063726171618327,2,0,0.9952929615974426,0.003671529470011592
2670,75570,One Change,"I would increase hourly rate, at present it is a bit disrespectful.",Incentives/Growth,Negative,6,0,6,7,0.9763724207878112,0.008419794030487537,0.006607017014175654,0.0021221134811639786,0.0016214880160987375,0.0008580022840760647,0.0007456041639670731,0.0006720650126226246,0.0005480137187987566,0.0004661788989324122,0.0004600878164637834,0.0004300836299080401,0.00041443714872002596,0.0002627536014188081,0,2,0.9982526898384094,0.0015164179494604468
6014,87338,One Change,I am satisfied with my work environment,No answer/Nothing,No answer/Nothing,10,1,3,7,0.4708233177661896,0.4153793454170227,0.06589780747890472,0.01362550351768732,0.012760656885802746,0.004549589939415455,0.003524057799950242,0.002747008111327886,0.002485710894688964,0.002279252046719193,0.002092309296131134,0.0018281280063092706,0.0010245367884635923,0.0009828191250562668,2,1,0.7084853649139404,0.15398067235946655
5549,74280,One Change,i really don't know since i am new,No answer/Nothing,No answer/Nothing,10,1,10,7,0.998274564743042,0.0003995466977357864,0.00021176926384214312,0.0001843930513132364,0.0001440854393877089,0.0001308123755734414,0.00010137850767932832,9.868116467259824e-05,8.990833885036409e-05,8.116029493976384e-05,8.06167590781115e-05,7.280728459591046e-05,6.601784843951464e-05,6.434620445361361e-05,1,0,0.994137167930603,0.003284697188064456
